Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer_ID,Country,Revenue,Year,Month,YearMonth,Weekday
541684,22115,METAL SIGN EMPIRE TEA,5.0,2011-01-20 15:22:00,2.95,15498,United Kingdom,14.75,2011,1,2011-01,5
541684,21872,GLAMOROUS  MUG,6.0,2011-01-20 15:22:00,1.25,15498,United Kingdom,7.5,2011,1,2011-01,5
541698,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4.0,2011-01-20 19:16:00,1.45,14713,United Kingdom,5.8,2011,1,2011-01,5
541706,21116,OWL DOORSTOP,6.0,2011-01-21 10:35:00,4.95,18061,United Kingdom,29.700000000000003,2011,1,2011-01,6
541711,22962,JAM JAR WITH PINK LID,24.0,2011-01-21 11:18:00,0.85,14646,Netherlands,20.4,2011,1,2011-01,6
541711,21212,PACK OF 72 RETROSPOT CAKE CASES,120.0,2011-01-21 11:18:00,0.42,14646,Netherlands,50.4,2011,1,2011-01,6
541783,22197,SMALL POPCORN HOLDER,36.0,2011-01-21 11:55:00,0.85,16618,United Kingdom,30.599999999999998,2011,1,2011-01,6
541784,21061,PARTY INVITES FOOTBALL,4.0,2011-01-21 12:37:00,0.85,17277,United Kingdom,3.4,2011,1,2011-01,6
541785,20764,ABSTRACT CIRCLES SKETCHBOOK ,9.0,2011-01-21 12:40:00,3.75,14779,United Kingdom,33.75,2011,1,2011-01,6
541789,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,48.0,2011-01-21 13:07:00,1.45,14088,United Kingdom,69.6,2011,1,2011-01,6
541789,22721,SET OF 3 CAKE TINS SKETCHBOOK,15.0,2011-01-21 13:07:00,4.25,14088,United Kingdom,63.75,2011,1,2011-01,6
541794,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,4.0,2011-01-21 13:21:00,3.75,17238,United Kingdom,15.0,2011,1,2011-01,6
541796,22859,EASTER TIN BUNNY BOUQUET,6.0,2011-01-21 13:55:00,1.65,14092,United Kingdom,9.899999999999999,2011,1,2011-01,6
541798,37448,CERAMIC CAKE DESIGN SPOTTED MUG,48.0,2011-01-21 14:17:00,1.25,15311,United Kingdom,60.0,2011,1,2011-01,6
541801,22435,SET OF 9 HEART SHAPED BALLOONS,12.0,2011-01-21 14:39:00,1.25,15235,United Kingdom,15.0,2011,1,2011-01,6
541814,22900, SET 2 TEA TOWELS I LOVE LONDON ,100.0,2011-01-21 15:41:00,2.55,17306,United Kingdom,254.99999999999997,2011,1,2011-01,6
541816,20679,EDWARDIAN PARASOL RED,2.0,2011-01-21 15:56:00,5.95,17799,United Kingdom,11.9,2011,1,2011-01,6
541816,20718,RED RETROSPOT SHOPPER BAG,3.0,2011-01-21 15:56:00,1.25,17799,United Kingdom,3.75,2011,1,2011-01,6
541816,22385,JUMBO BAG SPACEBOY DESIGN,2.0,2011-01-21 15:56:00,1.95,17799,United Kingdom,3.9,2011,1,2011-01,6
541835,82484,WOOD BLACK BOARD ANT WHITE FINISH,2.0,2011-01-23 10:15:00,6.45,17243,United Kingdom,12.9,2011,1,2011-01,1
541838,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1.0,2011-01-23 10:43:00,3.75,12916,United Kingdom,3.75,2011,1,2011-01,1
541838,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2.0,2011-01-23 10:43:00,5.95,12916,United Kingdom,11.9,2011,1,2011-01,1
541838,22077,6 RIBBONS RUSTIC CHARM,24.0,2011-01-23 10:43:00,1.65,12916,United Kingdom,39.599999999999994,2011,1,2011-01,1
541839,22620,4 TRADITIONAL SPINNING TOPS,2.0,2011-01-23 11:15:00,1.25,17769,United Kingdom,2.5,2011,1,2011-01,1
541843,21644,ASSORTED TUTTI FRUTTI HEART BOX,12.0,2011-01-23 12:08:00,1.25,13659,United Kingdom,15.0,2011,1,2011-01,1
541843,84879,ASSORTED COLOUR BIRD ORNAMENT,8.0,2011-01-23 12:08:00,1.69,13659,United Kingdom,13.52,2011,1,2011-01,1
541844,22398,MAGNETS PACK OF 4 SWALLOWS,3.0,2011-01-23 12:19:00,1.25,16931,United Kingdom,3.75,2011,1,2011-01,1
541845,22435,SET OF 9 HEART SHAPED BALLOONS,2.0,2011-01-23 12:41:00,1.25,15167,United Kingdom,2.5,2011,1,2011-01,1
541846,22151,PLACE SETTING WHITE HEART,72.0,2011-01-23 12:43:00,0.42,13050,United Kingdom,30.24,2011,1,2011-01,1
541847,22690,DOORMAT HOME SWEET HOME BLUE ,1.0,2011-01-23 13:25:00,7.95,15443,United Kingdom,7.95,2011,1,2011-01,1
541848,90160B,RED BOUDICCA LARGE BRACELET,2.0,2011-01-23 13:31:00,6.95,17611,United Kingdom,13.9,2011,1,2011-01,1
541848,21580,RABBIT  DESIGN  COTTON TOTE BAG,1.0,2011-01-23 13:31:00,2.25,17611,United Kingdom,2.25,2011,1,2011-01,1
541848,21485,RETROSPOT HEART HOT WATER BOTTLE,2.0,2011-01-23 13:31:00,4.95,17611,United Kingdom,9.9,2011,1,2011-01,1
541849,82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",1.0,2011-01-23 13:34:00,1.25,13230,United Kingdom,1.25,2011,1,2011-01,1
541850,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1.0,2011-01-23 13:58:00,9.95,14224,United Kingdom,9.95,2011,1,2011-01,1
541853,84792,ENCHANTED BIRD COATHANGER 5 HOOK,6.0,2011-01-23 14:29:00,4.65,17858,United Kingdom,27.900000000000002,2011,1,2011-01,1
541854,22933,BAKING MOULD EASTER EGG MILK CHOC,1.0,2011-01-23 14:58:00,2.95,18283,United Kingdom,2.95,2011,1,2011-01,1
541855,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1.0,2011-01-23 14:59:00,3.75,13742,United Kingdom,3.75,2011,1,2011-01,1
541858,22569,FELTCRAFT CUSHION BUTTERFLY,12.0,2011-01-23 15:34:00,3.75,16983,United Kingdom,45.0,2011,1,2011-01,1
541872,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1.0,2011-01-24 09:52:00,0.85,14796,United Kingdom,0.85,2011,1,2011-01,2
541948,84459A,PINK METAL CHICKEN HEART ,12.0,2011-01-24 12:00:00,1.49,15820,United Kingdom,17.88,2011,1,2011-01,2
541965,22535,MAGIC DRAWING SLATE BUNNIES ,24.0,2011-01-24 13:27:00,0.42,12625,Germany,10.08,2011,1,2011-01,2
541970,22972,CHILDREN'S SPACEBOY MUG,12.0,2011-01-24 13:48:00,1.65,15179,United Kingdom,19.799999999999997,2011,1,2011-01,2
536365,71053,WHITE METAL LANTERN,6.0,2010-12-01 08:26:00,3.39,17850,United Kingdom,20.34,2010,12,2010-12,4
536370,22900, SET 2 TEA TOWELS I LOVE LONDON ,24.0,2010-12-01 08:45:00,2.95,12583,France,70.80000000000001,2010,12,2010-12,4
536373,82486,WOOD S/3 CABINET ANT WHITE FINISH,4.0,2010-12-01 09:02:00,6.95,17850,United Kingdom,27.8,2010,12,2010-12,4
536375,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6.0,2010-12-01 09:32:00,2.55,17850,United Kingdom,15.299999999999999,2010,12,2010-12,4
536378,22386,JUMBO BAG PINK POLKADOT,10.0,2010-12-01 09:37:00,1.95,14688,United Kingdom,19.5,2010,12,2010-12,4
536382,10002,INFLATABLE POLITICAL GLOBE ,12.0,2010-12-01 09:45:00,0.85,16098,United Kingdom,10.2,2010,12,2010-12,4
536384,22427,ENAMEL FLOWER JUG CREAM,3.0,2010-12-01 09:53:00,5.95,18074,United Kingdom,17.85,2010,12,2010-12,4
536390,22941,CHRISTMAS LIGHTS 10 REINDEER,2.0,2010-12-01 10:19:00,8.5,17511,United Kingdom,17.0,2010,12,2010-12,4
536395,21484,CHICK GREY HOT WATER BOTTLE,8.0,2010-12-01 10:47:00,3.45,13767,United Kingdom,27.6,2010,12,2010-12,4
536396,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6.0,2010-12-01 10:51:00,4.25,17850,United Kingdom,25.5,2010,12,2010-12,4
536401,84991,60 TEATIME FAIRY CAKE CASES,3.0,2010-12-01 11:21:00,0.55,15862,United Kingdom,1.6500000000000001,2010,12,2010-12,4
536408,22619,SET OF 6 SOLDIER SKITTLES,4.0,2010-12-01 11:41:00,3.75,14307,United Kingdom,15.0,2010,12,2010-12,4
536412,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1.0,2010-12-01 11:49:00,2.95,17920,United Kingdom,2.95,2010,12,2010-12,4
536415,22367,CHILDRENS APRON SPACEBOY DESIGN,3.0,2010-12-01 11:57:00,1.95,12838,United Kingdom,5.85,2010,12,2010-12,4
536415,21916,SET 12 RETRO WHITE CHALK STICKS,2.0,2010-12-01 11:57:00,0.42,12838,United Kingdom,0.84,2010,12,2010-12,4
536420,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6.0,2010-12-01 12:03:00,2.95,16583,United Kingdom,17.700000000000003,2010,12,2010-12,4
536464,22812,PACK 3 BOXES CHRISTMAS PANNETONE,6.0,2010-12-01 12:23:00,1.95,17968,United Kingdom,11.7,2010,12,2010-12,4
536464,22809,SET OF 6 T-LIGHTS SANTA,1.0,2010-12-01 12:23:00,2.95,17968,United Kingdom,2.95,2010,12,2010-12,4
536464,22333,RETROSPOT PARTY BAG + STICKER SET,1.0,2010-12-01 12:23:00,1.65,17968,United Kingdom,1.65,2010,12,2010-12,4
536488,21621,VINTAGE UNION JACK BUNTING,1.0,2010-12-01 12:31:00,8.5,17897,United Kingdom,8.5,2010,12,2010-12,4
536488,21370,MIRRORED WALL ART FOXY,2.0,2010-12-01 12:31:00,6.35,17897,United Kingdom,12.7,2010,12,2010-12,4
536520,20707,CRAZY DAISY HEART DECORATION,1.0,2010-12-01 12:43:00,1.25,14729,United Kingdom,1.25,2010,12,2010-12,4
536520,22926,IVORY GIANT GARDEN THERMOMETER,1.0,2010-12-01 12:43:00,5.95,14729,United Kingdom,5.95,2010,12,2010-12,4
536522,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1.0,2010-12-01 12:49:00,3.75,15012,United Kingdom,3.75,2010,12,2010-12,4
536522,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,1.0,2010-12-01 12:49:00,4.25,15012,United Kingdom,4.25,2010,12,2010-12,4
536522,84563A,PINK & WHITE BREAKFAST TRAY,1.0,2010-12-01 12:49:00,5.95,15012,United Kingdom,5.95,2010,12,2010-12,4
536523,22699,ROSES REGENCY TEACUP AND SAUCER ,6.0,2010-12-01 12:50:00,2.95,12868,United Kingdom,17.700000000000003,2010,12,2010-12,4
536525,21791,VINTAGE HEADS AND TAILS CARD GAME ,1.0,2010-12-01 12:54:00,1.25,14078,United Kingdom,1.25,2010,12,2010-12,4
536527,22549,PICTURE DOMINOES,12.0,2010-12-01 13:04:00,1.45,12662,Germany,17.4,2010,12,2010-12,4
536528,22445,PENCIL CASE LIFE IS BEAUTIFUL,4.0,2010-12-01 13:17:00,2.95,15525,United Kingdom,11.8,2010,12,2010-12,4
536532,21156,RETROSPOT CHILDRENS APRON,8.0,2010-12-01 13:24:00,1.95,12433,Norway,15.6,2010,12,2010-12,4
536532,22667,RECIPE BOX RETROSPOT ,12.0,2010-12-01 13:24:00,2.95,12433,Norway,35.400000000000006,2010,12,2010-12,4
536533,22740,POLKADOT PEN,48.0,2010-12-01 13:31:00,0.85,16955,United Kingdom,40.8,2010,12,2010-12,4
536536,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,12.0,2010-12-01 13:45:00,1.25,18144,United Kingdom,15.0,2010,12,2010-12,4
536571,22444,GROW YOUR OWN PLANT IN A CAN ,24.0,2010-12-01 15:37:00,1.25,14696,United Kingdom,30.0,2010,12,2010-12,4
536576,15056N,EDWARDIAN PARASOL NATURAL,36.0,2010-12-01 16:11:00,4.25,13777,United Kingdom,153.0,2010,12,2010-12,4
536586,22730,ALARM CLOCK BAKELIKE IVORY,4.0,2010-12-01 16:25:00,3.75,18229,United Kingdom,15.0,2010,12,2010-12,4
536587,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24.0,2010-12-01 16:33:00,0.42,14142,United Kingdom,10.08,2010,12,2010-12,4
536593,21472,LADYBIRD + BEE RAFFIA FOOD COVER,6.0,2010-12-01 17:15:00,3.75,16835,United Kingdom,22.5,2010,12,2010-12,4
536597,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1.0,2010-12-01 17:35:00,2.95,18011,United Kingdom,2.95,2010,12,2010-12,4
536598,22617,BAKING SET SPACEBOY DESIGN,24.0,2010-12-02 07:48:00,4.25,13090,United Kingdom,102.0,2010,12,2010-12,5
536607,22507,MEMO BOARD RETROSPOT  DESIGN,4.0,2010-12-02 09:29:00,4.95,17732,United Kingdom,19.8,2010,12,2010-12,5
536615,22618,COOKING SET RETROSPOT,2.0,2010-12-02 10:09:00,9.95,14047,United Kingdom,19.9,2010,12,2010-12,5
536615,22898,CHILDRENS APRON APPLES DESIGN,8.0,2010-12-02 10:09:00,1.95,14047,United Kingdom,15.6,2010,12,2010-12,5
536615,22781,GUMBALL MAGAZINE RACK,2.0,2010-12-02 10:09:00,7.65,14047,United Kingdom,15.3,2010,12,2010-12,5
536623,22027,TEA PARTY BIRTHDAY CARD,12.0,2010-12-02 10:39:00,0.42,15601,United Kingdom,5.04,2010,12,2010-12,5
536623,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,24.0,2010-12-02 10:39:00,0.95,15601,United Kingdom,22.799999999999997,2010,12,2010-12,5
536624,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6.0,2010-12-02 10:45:00,2.95,13418,United Kingdom,17.700000000000003,2010,12,2010-12,5
536627,22776,"CAKESTAND, 3 TIER, LOVEHEART",2.0,2010-12-02 10:53:00,9.95,15658,United Kingdom,19.9,2010,12,2010-12,5
536628,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6.0,2010-12-02 10:54:00,1.65,17850,United Kingdom,9.899999999999999,2010,12,2010-12,5
536628,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6.0,2010-12-02 10:54:00,4.25,17850,United Kingdom,25.5,2010,12,2010-12,5
536632,85099B,JUMBO BAG RED RETROSPOT,10.0,2010-12-02 11:02:00,1.95,14388,United Kingdom,19.5,2010,12,2010-12,5
536634,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,3.0,2010-12-02 11:21:00,6.75,18041,United Kingdom,20.25,2010,12,2010-12,5
536634,22094,RED RETROSPOT TISSUE BOX,6.0,2010-12-02 11:21:00,1.25,18041,United Kingdom,7.5,2010,12,2010-12,5
536637,22733,3D TRADITIONAL CHRISTMAS STICKERS,4.0,2010-12-02 11:35:00,1.25,18041,United Kingdom,5.0,2010,12,2010-12,5
536638,85216,ASSORTED CAKES FRIDGE MAGNETS,12.0,2010-12-02 11:41:00,0.65,16244,United Kingdom,7.800000000000001,2010,12,2010-12,5
536638,84510A,SET OF 4 ENGLISH ROSE COASTERS,10.0,2010-12-02 11:41:00,1.25,16244,United Kingdom,12.5,2010,12,2010-12,5
536638,22208,WOOD STAMP SET THANK YOU,12.0,2010-12-02 11:41:00,1.65,16244,United Kingdom,19.799999999999997,2010,12,2010-12,5
536639,22867,HAND WARMER BIRD DESIGN,12.0,2010-12-02 11:45:00,2.1,15111,United Kingdom,25.200000000000003,2010,12,2010-12,5
536643,22662,LUNCH BAG DOLLY GIRL DESIGN,2.0,2010-12-02 11:57:00,1.65,14390,United Kingdom,3.3,2010,12,2010-12,5
536685,82486,WOOD S/3 CABINET ANT WHITE FINISH,4.0,2010-12-02 12:23:00,6.95,17850,United Kingdom,27.8,2010,12,2010-12,5
536685,82494L,WOODEN FRAME ANTIQUE WHITE ,6.0,2010-12-02 12:23:00,2.55,17850,United Kingdom,15.299999999999999,2010,12,2010-12,5
536698,22669,RED BABY BUNTING ,5.0,2010-12-02 12:28:00,2.95,15363,United Kingdom,14.75,2010,12,2010-12,5
536732,21244,BLUE POLKADOT PLATE ,8.0,2010-12-02 12:47:00,1.69,15544,United Kingdom,13.52,2010,12,2010-12,5
536741,22077,6 RIBBONS RUSTIC CHARM,12.0,2010-12-02 13:11:00,1.65,13117,United Kingdom,19.799999999999997,2010,12,2010-12,5
536741,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12.0,2010-12-02 13:11:00,0.85,13117,United Kingdom,10.2,2010,12,2010-12,5
536742,22451,SILK PURSE BABUSHKA RED,1.0,2010-12-02 13:14:00,3.35,16916,United Kingdom,3.35,2010,12,2010-12,5
536743,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1.0,2010-12-02 13:32:00,2.1,17964,United Kingdom,2.1,2010,12,2010-12,5
536743,22983,CARD BILLBOARD FONT,12.0,2010-12-02 13:32:00,0.42,17964,United Kingdom,5.04,2010,12,2010-12,5
536743,21465,PINK FLOWER CROCHET FOOD COVER,1.0,2010-12-02 13:32:00,3.75,17964,United Kingdom,3.75,2010,12,2010-12,5
536749,22752,SET 7 BABUSHKA NESTING BOXES,1.0,2010-12-02 13:49:00,8.5,17976,United Kingdom,8.5,2010,12,2010-12,5
536749,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1.0,2010-12-02 13:49:00,3.75,17976,United Kingdom,3.75,2010,12,2010-12,5
536750,82486,WOOD S/3 CABINET ANT WHITE FINISH,4.0,2010-12-02 14:04:00,6.95,17850,United Kingdom,27.8,2010,12,2010-12,5
536752,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4.0,2010-12-02 14:06:00,4.95,17850,United Kingdom,19.8,2010,12,2010-12,5
536754,21899,"KEY FOB , GARAGE DESIGN",4.0,2010-12-02 14:09:00,0.65,14449,United Kingdom,2.6,2010,12,2010-12,5
536759,82484,WOOD BLACK BOARD ANT WHITE FINISH,3.0,2010-12-02 14:26:00,6.45,16781,United Kingdom,19.35,2010,12,2010-12,5
536769,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,24.0,2010-12-02 14:47:00,0.85,17581,United Kingdom,20.4,2010,12,2010-12,5
536782,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12.0,2010-12-02 15:18:00,1.25,17567,United Kingdom,15.0,2010,12,2010-12,5
536787,82494L,WOODEN FRAME ANTIQUE WHITE ,6.0,2010-12-02 15:24:00,2.55,17850,United Kingdom,15.299999999999999,2010,12,2010-12,5
536790,82486,WOOD S/3 CABINET ANT WHITE FINISH,4.0,2010-12-02 15:26:00,6.95,17850,United Kingdom,27.8,2010,12,2010-12,5
536793,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4.0,2010-12-02 15:39:00,3.75,16203,United Kingdom,15.0,2010,12,2010-12,5
536795,22866,HAND WARMER SCOTTY DOG DESIGN,24.0,2010-12-02 15:40:00,2.1,15640,United Kingdom,50.400000000000006,2010,12,2010-12,5
536796,22376,AIRLINE BAG VINTAGE JET SET WHITE,1.0,2010-12-02 15:46:00,4.25,15574,United Kingdom,4.25,2010,12,2010-12,5
536796,21392,RED POLKADOT PUDDING BOWL,1.0,2010-12-02 15:46:00,2.1,15574,United Kingdom,2.1,2010,12,2010-12,5
536796,21578,WOODLAND DESIGN  COTTON TOTE BAG,1.0,2010-12-02 15:46:00,2.25,15574,United Kingdom,2.25,2010,12,2010-12,5
536799,22632,HAND WARMER RED RETROSPOT,8.0,2010-12-02 16:00:00,2.1,17228,United Kingdom,16.8,2010,12,2010-12,5
536800,22814,CARD PARTY GAMES ,12.0,2010-12-02 16:12:00,0.42,14829,United Kingdom,5.04,2010,12,2010-12,5
536821,21429,RED GINGHAM ROSE JEWELLERY BOX,1.0,2010-12-02 17:17:00,1.65,17757,United Kingdom,1.65,2010,12,2010-12,5
536833,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12.0,2010-12-02 17:48:00,0.85,18239,United Kingdom,10.2,2010,12,2010-12,5
536839,22585,PACK OF 6 BIRDY GIFT TAGS,144.0,2010-12-02 18:25:00,1.06,15093,United Kingdom,152.64000000000001,2010,12,2010-12,5
536841,84879,ASSORTED COLOUR BIRD ORNAMENT,8.0,2010-12-02 18:27:00,1.69,16150,United Kingdom,13.52,2010,12,2010-12,5
536843,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,2.0,2010-12-02 18:46:00,9.95,17552,United Kingdom,19.9,2010,12,2010-12,5
536860,85131A,BEADED PEARL HEART WHITE ON STICK,24.0,2010-12-03 10:43:00,1.25,16905,United Kingdom,30.0,2010,12,2010-12,6
536860,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,48.0,2010-12-03 10:43:00,2.55,16905,United Kingdom,122.39999999999999,2010,12,2010-12,6
536863,90094,NECKLACE+BRACELET SET FRUIT SALAD ,1.0,2010-12-03 11:19:00,2.55,17967,United Kingdom,2.55,2010,12,2010-12,6
536874,22153,ANGEL DECORATION STARS ON DRESS,1.0,2010-12-03 11:35:00,0.42,16891,United Kingdom,0.42,2010,12,2010-12,6
536874,35001G,HAND OPEN SHAPE GOLD,1.0,2010-12-03 11:35:00,4.25,16891,United Kingdom,4.25,2010,12,2010-12,6
536938,22386,JUMBO BAG PINK POLKADOT,20.0,2010-12-03 12:05:00,1.95,14680,United Kingdom,39.0,2010,12,2010-12,6
536943,22745,POPPY'S PLAYHOUSE BEDROOM ,1.0,2010-12-03 12:11:00,2.1,17884,United Kingdom,2.1,2010,12,2010-12,6
536943,22731,3D CHRISTMAS STAMPS STICKERS ,1.0,2010-12-03 12:11:00,1.25,17884,United Kingdom,1.25,2010,12,2010-12,6
536945,20754,RETROSPOT RED WASHING UP GLOVES,1.0,2010-12-03 12:24:00,2.1,14083,United Kingdom,2.1,2010,12,2010-12,6
536946,22090,PAPER BUNTING RETROSPOT,6.0,2010-12-03 12:28:00,2.95,13013,United Kingdom,17.700000000000003,2010,12,2010-12,6
536947,84692,BOX OF 24 COCKTAIL PARASOLS,25.0,2010-12-03 12:29:00,0.42,13013,United Kingdom,10.5,2010,12,2010-12,6
536947,21539,RED RETROSPOT BUTTER DISH,3.0,2010-12-03 12:29:00,4.95,13013,United Kingdom,14.850000000000001,2010,12,2010-12,6
536947,22333,RETROSPOT PARTY BAG + STICKER SET,8.0,2010-12-03 12:29:00,1.65,13013,United Kingdom,13.2,2010,12,2010-12,6
536960,21914,BLUE HARMONICA IN BOX ,12.0,2010-12-03 12:48:00,1.25,16477,United Kingdom,15.0,2010,12,2010-12,6
536972,22784,LANTERN CREAM GAZEBO ,3.0,2010-12-03 13:42:00,4.95,16926,United Kingdom,14.850000000000001,2010,12,2010-12,6
536973,22694,WICKER STAR ,6.0,2010-12-03 13:43:00,2.1,17787,United Kingdom,12.600000000000001,2010,12,2010-12,6
536974,20750,RED RETROSPOT MINI CASES,2.0,2010-12-03 13:59:00,7.95,12682,France,15.9,2010,12,2010-12,6
536975,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8.0,2010-12-03 14:04:00,3.95,14911,EIRE,31.6,2010,12,2010-12,6
536981,21623,VINTAGE UNION JACK MEMOBOARD,1.0,2010-12-03 14:26:00,9.95,14723,United Kingdom,9.95,2010,12,2010-12,6
536981,22810,SET OF 6 T-LIGHTS SNOWMEN,2.0,2010-12-03 14:26:00,2.95,14723,United Kingdom,5.9,2010,12,2010-12,6
536984,22728,ALARM CLOCK BAKELIKE PINK,1.0,2010-12-03 14:35:00,3.75,17841,United Kingdom,3.75,2010,12,2010-12,6
536985,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4.0,2010-12-03 14:40:00,3.95,15373,United Kingdom,15.8,2010,12,2010-12,6
536987,20982,12 PENCILS TALL TUBE SKULLS,1.0,2010-12-03 14:54:00,0.85,17198,United Kingdom,0.85,2010,12,2010-12,6
536987,72130,COLUMBIAN CANDLE ROUND,1.0,2010-12-03 14:54:00,0.65,17198,United Kingdom,0.65,2010,12,2010-12,6
536988,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,2.0,2010-12-03 15:05:00,2.55,17238,United Kingdom,5.1,2010,12,2010-12,6
536988,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,1.0,2010-12-03 15:05:00,4.25,17238,United Kingdom,4.25,2010,12,2010-12,6
536989,22837,HOT WATER BOTTLE BABUSHKA ,1.0,2010-12-03 15:10:00,4.65,17238,United Kingdom,4.65,2010,12,2010-12,6
536993,20726,LUNCH BAG WOODLAND,1.0,2010-12-03 15:19:00,1.65,14396,United Kingdom,1.65,2010,12,2010-12,6
537022,POST,POSTAGE,2.0,2010-12-03 15:45:00,28.0,12725,Italy,56.0,2010,12,2010-12,6
537036,85049E,SCANDINAVIAN REDS RIBBONS,1.0,2010-12-03 17:28:00,1.25,15545,United Kingdom,1.25,2010,12,2010-12,6
537041,21868,POTTING SHED TEA MUG,1.0,2010-12-05 10:36:00,1.25,16033,United Kingdom,1.25,2010,12,2010-12,1
537044,22471,TV DINNER TRAY AIR HOSTESS ,3.0,2010-12-05 10:52:00,4.95,18055,United Kingdom,14.850000000000001,2010,12,2010-12,1
537050,22564,ALPHABET STENCIL CRAFT,5.0,2010-12-05 11:10:00,1.25,14800,United Kingdom,6.25,2010,12,2010-12,1
537050,22837,HOT WATER BOTTLE BABUSHKA ,5.0,2010-12-05 11:10:00,4.65,14800,United Kingdom,23.25,2010,12,2010-12,1
537051,22300,COFFEE MUG DOG + BALL DESIGN,6.0,2010-12-05 11:12:00,2.55,15708,United Kingdom,15.299999999999999,2010,12,2010-12,1
537051,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2.0,2010-12-05 11:12:00,9.95,15708,United Kingdom,19.9,2010,12,2010-12,1
537057,85150,LADIES & GENTLEMEN METAL SIGN,1.0,2010-12-05 11:49:00,2.55,15351,United Kingdom,2.55,2010,12,2010-12,1
537065,22632,HAND WARMER RED RETROSPOT,12.0,2010-12-05 11:57:00,2.1,12567,France,25.200000000000003,2010,12,2010-12,1
537081,15056N,EDWARDIAN PARASOL NATURAL,12.0,2010-12-05 12:00:00,5.95,15332,Lithuania,71.4,2010,12,2010-12,1
537081,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,16.0,2010-12-05 12:00:00,3.75,15332,Lithuania,60.0,2010,12,2010-12,1
537126,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1.0,2010-12-05 12:13:00,3.75,18118,United Kingdom,3.75,2010,12,2010-12,1
537126,22332,SKULLS PARTY BAG + STICKER SET,2.0,2010-12-05 12:13:00,1.65,18118,United Kingdom,3.3,2010,12,2010-12,1
537126,21244,BLUE POLKADOT PLATE ,1.0,2010-12-05 12:13:00,1.69,18118,United Kingdom,1.69,2010,12,2010-12,1
537130,22829,SWEETHEART WIRE WALL TIDY,1.0,2010-12-05 12:23:00,9.95,17796,United Kingdom,9.95,2010,12,2010-12,1
537131,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2.0,2010-12-05 12:26:00,2.95,15716,United Kingdom,5.9,2010,12,2010-12,1
537131,22696,WICKER WREATH LARGE,4.0,2010-12-05 12:26:00,1.95,15716,United Kingdom,7.8,2010,12,2010-12,1
537131,85049E,SCANDINAVIAN REDS RIBBONS,3.0,2010-12-05 12:26:00,1.25,15716,United Kingdom,3.75,2010,12,2010-12,1
537133,47559B,TEA TIME OVEN GLOVE,1.0,2010-12-05 12:29:00,1.25,18156,United Kingdom,1.25,2010,12,2010-12,1
537133,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1.0,2010-12-05 12:29:00,2.95,18156,United Kingdom,2.95,2010,12,2010-12,1
537133,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3.0,2010-12-05 12:29:00,0.85,18156,United Kingdom,2.55,2010,12,2010-12,1
537133,22112,CHOCOLATE HOT WATER BOTTLE,2.0,2010-12-05 12:29:00,4.95,18156,United Kingdom,9.9,2010,12,2010-12,1
